,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
633,dc:a6:32:26:67:ab,14.77581,0.0,80,-58,2022-07-08T12:34:29.447+0100,2022-07-08 12:34:30,1.65245,1
634,dc:a6:32:26:67:ab,14.77581,0.0,80,-58,2022-07-08T12:34:29.447+0100,2022-07-08 12:34:31,1.65245,1
635,dc:a6:32:26:67:ab,13.1850395,0.0,80,-57,2022-07-08T12:34:31.440+0100,2022-07-08 12:34:32,0.0616795000000003,1
636,dc:a6:32:26:67:ab,13.1850395,0.0,80,-57,2022-07-08T12:34:31.440+0100,2022-07-08 12:34:33,0.0616795000000003,1
637,dc:a6:32:26:67:ab,13.166607,0.0,80,-58,2022-07-08T12:34:33.476+0100,2022-07-08 12:34:34,0.0432470000000009,1
638,dc:a6:32:26:67:ab,10.400258,0.0,80,-58,2022-07-08T12:34:35.483+0100,2022-07-08 12:34:35,2.723102000000001,1
639,dc:a6:32:26:67:ab,10.400258,0.0,80,-58,2022-07-08T12:34:35.483+0100,2022-07-08 12:34:36,2.723102000000001,1
640,dc:a6:32:26:67:ab,10.801933,0.0,80,-57,2022-07-08T12:34:37.484+0100,2022-07-08 12:34:37,2.321427,1
641,dc:a6:32:26:67:ab,10.801933,0.0,80,-57,2022-07-08T12:34:37.484+0100,2022-07-08 12:34:38,2.321427,1
642,dc:a6:32:26:67:ab,10.797809,0.0,80,-58,2022-07-08T12:34:39.520+0100,2022-07-08 12:34:39,2.325550999999999,1
643,dc:a6:32:26:67:ab,10.797809,0.0,80,-58,2022-07-08T12:34:39.520+0100,2022-07-08 12:34:40,2.325550999999999,1
644,dc:a6:32:26:67:ab,10.400258,0.0,80,-58,2022-07-08T12:34:41.527+0100,2022-07-08 12:34:42,2.723102000000001,1
645,dc:a6:32:26:67:ab,10.400258,0.0,80,-58,2022-07-08T12:34:41.527+0100,2022-07-08 12:34:43,2.723102000000001,1
646,dc:a6:32:26:67:ab,10.801933,0.0,80,-57,2022-07-08T12:34:43.556+0100,2022-07-08 12:34:44,2.321427,1
647,dc:a6:32:26:67:ab,10.801933,0.0,80,-57,2022-07-08T12:34:43.556+0100,2022-07-08 12:34:45,2.321427,1
648,dc:a6:32:26:67:ab,12.415342,0.0,80,-57,2022-07-08T12:34:45.560+0100,2022-07-08 12:34:46,0.7080179999999991,1
649,dc:a6:32:26:67:ab,12.415342,0.0,80,-57,2022-07-08T12:34:45.560+0100,2022-07-08 12:34:47,0.7080179999999991,1
650,dc:a6:32:26:67:ab,12.012294,0.0,80,-59,2022-07-08T12:34:47.565+0100,2022-07-08 12:34:48,1.1110659999999992,1
651,dc:a6:32:26:67:ab,12.012294,0.0,80,-59,2022-07-08T12:34:47.565+0100,2022-07-08 12:34:49,1.1110659999999992,1
652,dc:a6:32:26:67:ab,11.998585,0.0,80,-58,2022-07-08T12:34:49.596+0100,2022-07-08 12:34:50,1.1247749999999996,1
